# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
   1)               |                                                        ovs_ct_update_key.isra.0 [openvswitch]() {
   1)   0.076 us    |                                                          __ovs_ct_update_key [openvswitch]();
   1)   0.213 us    |                                                        }
   1)   0.353 us    |                                                      }
   1)   1.174 us    |                                                    }
   1)               |                                                    ovs_dp_process_packet [openvswitch]() {
   1)               |                                                      __skb_get_hash() {
   1)   0.087 us    |                                                        __skb_flow_dissect();
   1)   0.258 us    |                                                      }
   1)               |                                                      ovs_flow_tbl_lookup_stats [openvswitch]() {
   1)               |                                                        flow_lookup.constprop.0 [openvswitch]() {
   1)               |                                                          masked_flow_lookup [openvswitch]() {
   1)   0.073 us    |                                                            find_bucket.isra.0 [openvswitch]();
   1)   0.244 us    |                                                          }
   1)   0.385 us    |                                                        }
   1)   0.552 us    |                                                      }
   1)               |                                                      ovs_flow_stats_update [openvswitch]() {
   1)   0.075 us    |                                                        _raw_spin_lock();
   1)   0.224 us    |                                                      }
   1)               |                                                      ovs_execute_actions [openvswitch]() {
   1)               |                                                        do_execute_actions [openvswitch]() {
   1)               |                                                          do_output [openvswitch]() {
   1)   0.074 us    |                                                            ovs_lookup_vport [openvswitch]();
   1)               |                                                            ovs_vport_send [openvswitch]() {
   1)               |                                                              dev_queue_xmit() {
   1)               |                                                                __dev_queue_xmit() {
   1)   0.085 us    |                                                                  qdisc_pkt_len_init();
   1)   0.075 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
   1)   0.081 us    |                                                                      passthru_features_check();
   1)               |                                                                      harmonize_features() {
   1)   0.075 us    |                                                                        skb_network_protocol();
   1)   0.219 us    |                                                                      }
   1)   0.507 us    |                                                                    }
   1)   0.079 us    |                                                                    validate_xmit_vlan();
   1)   0.079 us    |                                                                    validate_xmit_xfrm();
   1)   0.946 us    |                                                                  }
   1)               |                                                                  dev_hard_start_xmit() {
   1)               |                                                                    veth_xmit [veth]() {
   1)   0.080 us    |                                                                      skb_clone_tx_timestamp();
   1)               |                                                                      __dev_forward_skb() {
   1)   0.079 us    |                                                                        skb_scrub_packet();
   1)   0.077 us    |                                                                        eth_type_trans();
   1)   0.411 us    |                                                                      }
   1)               |                                                                      netif_rx() {
   1)               |                                                                        netif_rx_internal() {
   1)   0.086 us    |                                                                          ktime_get_with_offset();
   1)               |                                                                          enqueue_to_backlog() {
   1)   0.071 us    |                                                                            _raw_spin_lock();
   1)   0.075 us    |                                                                            skb_flow_limit();
   1)   0.370 us    |                                                                          }
   1)   0.663 us    |                                                                        }
   1)   0.804 us    |                                                                      }
   1)   1.599 us    |                                                                    }
   1)   1.742 us    |                                                                  }
   1)   0.072 us    |                                                                  __local_bh_enable_ip();
   1)   3.322 us    |                                                                }
   1)   3.463 us    |                                                              }
   1)   3.595 us    |                                                            }
   1)   3.871 us    |                                                          }
   1)   4.010 us    |                                                        }
   1)   4.154 us    |                                                      }
   1)   5.631 us    |                                                    }
   1)   7.012 us    |                                                  }
   1)   7.295 us    |                                                }
   1)   7.442 us    |                                              }
   1)   7.586 us    |                                            }
   1)   7.720 us    |                                          }
   1)   7.855 us    |                                        }
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)               |                                            __netif_receive_skb_core() {
   1)               |                                              netdev_frame_hook [openvswitch]() {
   1)               |                                                netdev_port_receive [openvswitch]() {
   1)   0.077 us    |                                                  skb_push();
   1)               |                                                  ovs_vport_receive [openvswitch]() {
   1)               |                                                    ovs_flow_key_extract [openvswitch]() {
   1)               |                                                      key_extract [openvswitch]() {
   1)   0.111 us    |                                                        parse_ethertype [openvswitch]();
   1)               |                                                        key_extract_l3l4 [openvswitch]() {
   1)   0.071 us    |                                                          check_header [openvswitch]();
   1)   0.224 us    |                                                        }
   1)   0.546 us    |                                                      }
   1)               |                                                      ovs_ct_fill_key [openvswitch]() {
   1)               |                                                        ovs_ct_update_key.isra.0 [openvswitch]() {
   1)   0.072 us    |                                                          __ovs_ct_update_key [openvswitch]();
   1)   0.206 us    |                                                        }
   1)   0.350 us    |                                                      }
   1)   1.138 us    |                                                    }
   1)               |                                                    ovs_dp_process_packet [openvswitch]() {
   1)               |                                                      __skb_get_hash() {
   1)   0.086 us    |                                                        __skb_flow_dissect();
   1)   0.253 us    |                                                      }
   1)               |                                                      ovs_flow_tbl_lookup_stats [openvswitch]() {
   1)               |                                                        flow_lookup.constprop.0 [openvswitch]() {
   1)               |                                                          masked_flow_lookup [openvswitch]() {
   1)   0.078 us    |                                                            find_bucket.isra.0 [openvswitch]();
   1)   0.253 us    |                                                          }
   1)   0.397 us    |                                                        }
   1)   0.533 us    |                                                      }
   1)               |                                                      ovs_flow_stats_update [openvswitch]() {
   1)   0.075 us    |                                                        _raw_spin_lock();
   1)   0.224 us    |                                                      }
   1)               |                                                      ovs_execute_actions [openvswitch]() {
   1)               |                                                        do_execute_actions [openvswitch]() {
   1)               |                                                          do_output [openvswitch]() {
   1)   0.073 us    |                                                            ovs_lookup_vport [openvswitch]();
   1)               |                                                            ovs_vport_send [openvswitch]() {
   1)               |                                                              dev_queue_xmit() {
   1)               |                                                                __dev_queue_xmit() {
   1)   0.084 us    |                                                                  qdisc_pkt_len_init();
   1)   0.076 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
   1)   0.074 us    |                                                                      passthru_features_check();
   1)               |                                                                      harmonize_features() {
   1)   0.074 us    |                                                                        skb_network_protocol();
   1)   0.211 us    |                                                                      }
   1)   0.496 us    |                                                                    }
   1)   0.077 us    |                                                                    validate_xmit_vlan();
   1)   0.077 us    |                                                                    validate_xmit_xfrm();
   1)   0.927 us    |                                                                  }
   1)               |                                                                  dev_hard_start_xmit() {
   1)               |                                                                    veth_xmit [veth]() {
   1)   0.077 us    |                                                                      skb_clone_tx_timestamp();
   1)               |                                                                      __dev_forward_skb() {
   1)   0.085 us    |                                                                        skb_scrub_packet();
   1)   0.077 us    |                                                                        eth_type_trans();
   1)   0.376 us    |                                                                      }
   1)               |                                                                      netif_rx() {
   1)               |                                                                        netif_rx_internal() {
   1)   0.086 us    |                                                                          ktime_get_with_offset();
   1)               |                                                                          enqueue_to_backlog() {
   1)   0.074 us    |                                                                            _raw_spin_lock();
   1)   0.076 us    |                                                                            skb_flow_limit();
   1)   0.369 us    |                                                                          }
   1)   0.665 us    |                                                                        }
   1)   0.808 us    |                                                                      }
   1)   1.546 us    |                                                                    }
   1)   1.691 us    |                                                                  }
   1)   0.073 us    |                                                                  __local_bh_enable_ip();
   1)   3.296 us    |                                                                }
   1)   3.459 us    |                                                              }
   1)   3.600 us    |                                                            }
   1)   3.884 us    |                                                          }
   1)   4.026 us    |                                                        }
   1)   4.179 us    |                                                      }
   1)   5.551 us    |                                                    }
   1)   6.918 us    |                                                  }
   1)   7.199 us    |                                                }
   1)   7.352 us    |                                              }
   1)   7.500 us    |                                            }
   1)   7.750 us    |                                          }
   1)   7.890 us    |                                        }
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)               |                                            __netif_receive_skb_core() {
   1)               |                                              netdev_frame_hook [openvswitch]() {
   1)               |                                                netdev_port_receive [openvswitch]() {
   1)   0.072 us    |                                                  skb_push();
   1)               |                                                  ovs_vport_receive [openvswitch]() {
   1)               |                                                    ovs_flow_key_extract [openvswitch]() {
   1)               |                                                      key_extract [openvswitch]() {
   1)   0.085 us    |                                                        parse_ethertype [openvswitch]();
   1)               |                                                        key_extract_l3l4 [openvswitch]() {
   1)   0.073 us    |                                                          check_header [openvswitch]();
   1)   0.218 us    |                                                        }
   1)   0.504 us    |                                                      }
   1)               |                                                      ovs_ct_fill_key [openvswitch]() {
   1)               |                                                        ovs_ct_update_key.isra.0 [openvswitch]() {
   1)   0.074 us    |                                                          __ovs_ct_update_key [openvswitch]();
   1)   0.217 us    |                                                        }
   1)   0.352 us    |                                                      }
   1)   1.073 us    |                                                    }
   1)               |                                                    ovs_dp_process_packet [openvswitch]() {
   1)               |                                                      __skb_get_hash() {
   1)   0.137 us    |                                                        __skb_flow_dissect();
   1)   0.304 us    |                                                      }
   1)               |                                                      ovs_flow_tbl_lookup_stats [openvswitch]() {
   1)               |                                                        flow_lookup.constprop.0 [openvswitch]() {
   1)               |                                                          masked_flow_lookup [openvswitch]() {
   1)   0.072 us    |                                                            find_bucket.isra.0 [openvswitch]();
   1)   0.248 us    |                                                          }
   1)   0.390 us    |                                                        }
   1)   0.538 us    |                                                      }
   1)               |                                                      ovs_flow_stats_update [openvswitch]() {
   1)   0.075 us    |                                                        _raw_spin_lock();
   1)   0.224 us    |                                                      }
   1)               |                                                      ovs_execute_actions [openvswitch]() {
   1)               |                                                        do_execute_actions [openvswitch]() {
   1)               |                                                          do_output [openvswitch]() {
   1)   0.070 us    |                                                            ovs_lookup_vport [openvswitch]();
   1)               |                                                            ovs_vport_send [openvswitch]() {
   1)               |                                                              dev_queue_xmit() {
   1)               |                                                                __dev_queue_xmit() {
   1)   0.075 us    |                                                                  qdisc_pkt_len_init();
   1)   0.072 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
   1)   0.071 us    |                                                                      passthru_features_check();
   1)               |                                                                      harmonize_features() {
   1)   0.077 us    |                                                                        skb_network_protocol();
   1)   0.215 us    |                                                                      }
   1)   0.490 us    |                                                                    }
   1)   0.077 us    |                                                                    validate_xmit_vlan();
   1)   0.075 us    |                                                                    validate_xmit_xfrm();
   1)   0.904 us    |                                                                  }
   1)               |                                                                  dev_hard_start_xmit() {
   1)               |                                                                    veth_xmit [veth]() {
   1)   0.076 us    |                                                                      skb_clone_tx_timestamp();
   1)               |                                                                      __dev_forward_skb() {
   1)   0.076 us    |                                                                        skb_scrub_packet();
   1)   0.075 us    |                                                                        eth_type_trans();
   1)   0.382 us    |                                                                      }
   1)               |                                                                      netif_rx() {
   1)               |                                                                        netif_rx_internal() {
   1)   0.085 us    |                                                                          ktime_get_with_offset();
   1)               |                                                                          enqueue_to_backlog() {
   1)   0.070 us    |                                                                            _raw_spin_lock();
   1)   0.072 us    |                                                                            skb_flow_limit();
   1)   0.359 us    |                                                                          }
   1)   0.647 us    |                                                                        }
   1)   0.793 us    |                                                                      }
   1)   1.519 us    |                                                                    }
   1)   1.654 us    |                                                                  }
   1)   0.073 us    |                                                                  __local_bh_enable_ip();
   1)   3.166 us    |                                                                }
   1)   3.300 us    |                                                              }
   1)   3.436 us    |                                                            }
   1)   3.714 us    |                                                          }
   1)   3.852 us    |                                                        }
   1)   3.998 us    |                                                      }
   1)   5.392 us    |                                                    }
   1)   6.663 us    |                                                  }
   1)   6.931 us    |                                                }
   1)   7.068 us    |                                              }
   1)   7.209 us    |                                            }
   1)   7.353 us    |                                          }
   1)   7.487 us    |                                        }
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)               |                                            __netif_receive_skb_core() {
   1)               |                                              netdev_frame_hook [openvswitch]() {
   1)               |                                                netdev_port_receive [openvswitch]() {
   1)   0.123 us    |                                                  skb_push();
   1)               |                                                  ovs_vport_receive [openvswitch]() {
   1)               |                                                    ovs_flow_key_extract [openvswitch]() {
   1)               |                                                      key_extract [openvswitch]() {
   1)   0.076 us    |                                                        parse_ethertype [openvswitch]();
   1)               |                                                        key_extract_l3l4 [openvswitch]() {
   1)   0.071 us    |                                                          check_header [openvswitch]();
   1)   0.232 us    |                                                        }
   1)   0.524 us    |                                                      }
   1)               |                                                      ovs_ct_fill_key [openvswitch]() {
   1)               |                                                        ovs_ct_update_key.isra.0 [openvswitch]() {
   1)   0.071 us    |                                                          __ovs_ct_update_key [openvswitch]();
   1)   0.204 us    |                                                        }
   1)   0.343 us    |                                                      }
   1)   1.073 us    |                                                    }
   1)               |                                                    ovs_dp_process_packet [openvswitch]() {
   1)               |                                                      __skb_get_hash() {
   1)   0.084 us    |                                                        __skb_flow_dissect();
   1)   0.249 us    |                                                      }
   1)               |                                                      ovs_flow_tbl_lookup_stats [openvswitch]() {
   1)               |                                                        flow_lookup.constprop.0 [openvswitch]() {
   1)               |                                                          masked_flow_lookup [openvswitch]() {
   1)   0.072 us    |                                                            find_bucket.isra.0 [openvswitch]();
   1)   0.247 us    |                                                          }
   1)   0.389 us    |                                                        }
   1)   0.539 us    |                                                      }
   1)               |                                                      ovs_flow_stats_update [openvswitch]() {
   1)   0.075 us    |                                                        _raw_spin_lock();
   1)   0.229 us    |                                                      }
   1)               |                                                      ovs_execute_actions [openvswitch]() {
   1)               |                                                        do_execute_actions [openvswitch]() {
   1)               |                                                          do_output [openvswitch]() {
   1)   0.073 us    |                                                            ovs_lookup_vport [openvswitch]();
   1)               |                                                            ovs_vport_send [openvswitch]() {
   1)               |                                                              dev_queue_xmit() {
   1)               |                                                                __dev_queue_xmit() {
   1)   0.073 us    |                                                                  qdisc_pkt_len_init();
   1)   0.074 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
   1)   0.072 us    |                                                                      passthru_features_check();
   1)               |                                                                      harmonize_features() {
   1)   0.075 us    |                                                                        skb_network_protocol();
   1)   0.210 us    |                                                                      }
   1)   0.484 us    |                                                                    }
   1)   0.074 us    |                                                                    validate_xmit_vlan();
   1)   0.074 us    |                                                                    validate_xmit_xfrm();
   1)   0.903 us    |                                                                  }
   1)               |                                                                  dev_hard_start_xmit() {
   1)               |                                                                    veth_xmit [veth]() {
   1)   0.075 us    |                                                                      skb_clone_tx_timestamp();
   1)               |                                                                      __dev_forward_skb() {
   1)   0.073 us    |                                                                        skb_scrub_packet();
   1)   0.073 us    |                                                                        eth_type_trans();
   1)   0.349 us    |                                                                      }
   1)               |                                                                      netif_rx() {
   1)               |                                                                        netif_rx_internal() {
   1)   0.083 us    |                                                                          ktime_get_with_offset();
   1)               |                                                                          enqueue_to_backlog() {
   1)   0.069 us    |                                                                            _raw_spin_lock();
   1)   0.072 us    |                                                                            skb_flow_limit();
   1)   0.354 us    |                                                                          }
   1)   0.636 us    |                                                                        }
   1)   0.778 us    |                                                                      }
   1)   1.466 us    |                                                                    }
   1)   1.603 us    |                                                                  }
   1)   0.071 us    |                                                                  __local_bh_enable_ip();
   1)   3.154 us    |                                                                }
   1)   3.292 us    |                                                              }
   1)   3.426 us    |                                                            }
   1)   3.700 us    |                                                          }
   1)   3.836 us    |                                                        }
   1)   3.981 us    |                                                      }
   1)   5.329 us    |                                                    }
   1)   6.600 us    |                                                  }
   1)   6.922 us    |                                                }
   1)   7.057 us    |                                              }
   1)   7.193 us    |                                            }
   1)   7.328 us    |                                          }
   1)   7.464 us    |                                        }
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)               |                                            __netif_receive_skb_core() {
   1)               |                                              netdev_frame_hook [openvswitch]() {
   1)               |                                                netdev_port_receive [openvswitch]() {
   1)   0.080 us    |                                                  skb_push();
   1)               |                                                  ovs_vport_receive [openvswitch]() {
   1)               |                                                    ovs_flow_key_extract [openvswitch]() {
   1)               |                                                      key_extract [openvswitch]() {
   1)   0.082 us    |                                                        parse_ethertype [openvswitch]();
   1)               |                                                        key_extract_l3l4 [openvswitch]() {
   1)   0.069 us    |                                                          check_header [openvswitch]();
   1)   0.276 us    |                                                        }
   1)   0.559 us    |                                                      }
   1)               |                                                      ovs_ct_fill_key [openvswitch]() {
   1)               |                                                        ovs_ct_update_key.isra.0 [openvswitch]() {
   1)   0.074 us    |                                                          __ovs_ct_update_key [openvswitch]();
   1)   0.212 us    |                                                        }
   1)   0.353 us    |                                                      }
   1)   1.118 us    |                                                    }
   1)               |                                                    ovs_dp_process_packet [openvswitch]() {
   1)               |                                                      __skb_get_hash() {
   1)   0.083 us    |                                                        __skb_flow_dissect();
   1)   0.249 us    |                                                      }
   1)               |                                                      ovs_flow_tbl_lookup_stats [openvswitch]() {
   1)               |                                                        flow_lookup.constprop.0 [openvswitch]() {
   1)               |                                                          masked_flow_lookup [openvswitch]() {
   1)   0.069 us    |                                                            find_bucket.isra.0 [openvswitch]();
   1)   0.243 us    |                                                          }
   1)   0.385 us    |                                                        }
   1)   0.530 us    |                                                      }
   1)               |                                                      ovs_flow_stats_update [openvswitch]() {
   1)   0.074 us    |                                                        _raw_spin_lock();
   1)   0.226 us    |                                                      }
   1)               |                                                      ovs_execute_actions [openvswitch]() {
   1)               |                                                        do_execute_actions [openvswitch]() {
   1)               |                                                          do_output [openvswitch]() {
   1)   0.074 us    |                                                            ovs_lookup_vport [openvswitch]();
   1)               |                                                            ovs_vport_send [openvswitch]() {
   1)               |                                                              dev_queue_xmit() {
   1)               |                                                                __dev_queue_xmit() {
   1)   0.077 us    |                                                                  qdisc_pkt_len_init();
   1)   0.073 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
   1)   0.073 us    |                                                                      passthru_features_check();
   1)               |                                                                      harmonize_features() {
   1)   0.075 us    |                                                                        skb_network_protocol();
   1)   0.212 us    |                                                                      }
   1)   0.488 us    |                                                                    }
   1)   0.072 us    |                                                                    validate_xmit_vlan();
   1)   0.075 us    |                                                                    validate_xmit_xfrm();
   1)   0.899 us    |                                                                  }
   1)               |                                                                  dev_hard_start_xmit() {
   1)               |                                                                    veth_xmit [veth]() {
   1)   0.071 us    |                                                                      skb_clone_tx_timestamp();
   1)               |                                                                      __dev_forward_skb() {
   1)   0.075 us    |                                                                        skb_scrub_packet();
   1)   0.076 us    |                                                                        eth_type_trans();
   1)   0.361 us    |                                                                      }
   1)               |                                                                      netif_rx() {
   1)               |                                                                        netif_rx_internal() {
   1)   0.083 us    |                                                                          ktime_get_with_offset();
   1)               |                                                                          enqueue_to_backlog() {
   1)   0.071 us    |                                                                            _raw_spin_lock();
   1)   0.070 us    |                                                                            skb_flow_limit();
   1)   0.356 us    |                                                                          }
   1)   0.649 us    |                                                                        }
   1)   0.788 us    |                                                                      }
   1)   1.488 us    |                                                                    }
   1)   1.625 us    |                                                                  }
   1)   0.072 us    |                                                                  __local_bh_enable_ip();
   1)   3.154 us    |                                                                }
   1)   3.291 us    |                                                              }
   1)   3.424 us    |                                                            }
   1)   3.716 us    |                                                          }
   1)   3.869 us    |                                                        }
   1)   4.013 us    |                                                      }
   1)   5.354 us    |                                                    }
   1)   6.670 us    |                                                  }
   1)   6.952 us    |                                                }
   1)   7.082 us    |                                              }
   1)   7.222 us    |                                            }
   1)   7.356 us    |                                          }
   1)   7.504 us    |                                        }
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)               |                                            __netif_receive_skb_core() {
   1)               |                                              netdev_frame_hook [openvswitch]() {
   1)               |                                                netdev_port_receive [openvswitch]() {
   1)   0.073 us    |                                                  skb_push();
   1)               |                                                  ovs_vport_receive [openvswitch]() {
   1)               |                                                    ovs_flow_key_extract [openvswitch]() {
   1)               |                                                      key_extract [openvswitch]() {
   1)   0.092 us    |                                                        parse_ethertype [openvswitch]();
   1)               |                                                        key_extract_l3l4 [openvswitch]() {
   1)   0.078 us    |                                                          check_header [openvswitch]();
   1)   0.242 us    |                                                        }
   1)   0.549 us    |                                                      }
   1)               |                                                      ovs_ct_fill_key [openvswitch]() {
   1)               |                                                        ovs_ct_update_key.isra.0 [openvswitch]() {
   1)   0.072 us    |                                                          __ovs_ct_update_key [openvswitch]();
   1)   0.208 us    |                                                        }
   1)   0.400 us    |                                                      }
   1)   1.162 us    |                                                    }
   1)               |                                                    ovs_dp_process_packet [openvswitch]() {
   1)               |                                                      __skb_get_hash() {
   1)   0.084 us    |                                                        __skb_flow_dissect();
   1)   0.250 us    |                                                      }
   1)               |                                                      ovs_flow_tbl_lookup_stats [openvswitch]() {
   1)               |                                                        flow_lookup.constprop.0 [openvswitch]() {
   1)               |                                                          masked_flow_lookup [openvswitch]() {
   1)   0.071 us    |                                                            find_bucket.isra.0 [openvswitch]();
   1)   0.241 us    |                                                          }
   1)   0.385 us    |                                                        }
   1)   0.539 us    |                                                      }
   1)               |                                                      ovs_flow_stats_update [openvswitch]() {
   1)   0.075 us    |                                                        _raw_spin_lock();
   1)   0.226 us    |                                                      }
   1)               |                                                      ovs_execute_actions [openvswitch]() {
   1)               |                                                        do_execute_actions [openvswitch]() {
   1)               |                                                          do_output [openvswitch]() {
   1)   0.075 us    |                                                            ovs_lookup_vport [openvswitch]();
   1)               |                                                            ovs_vport_send [openvswitch]() {
   1)               |                                                              dev_queue_xmit() {
   1)               |                                                                __dev_queue_xmit() {
   1)   0.087 us    |                                                                  qdisc_pkt_len_init();
   1)   0.075 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
